FMT	254	47	NKT1	QIffffffff	TimeUS	Cnt	IMUMin	IMUMax	EKFMin	EKFMax	AngMin	AngMax	VelMin	VelM
IMU	61862078	-0.07785522	0.05216249	-0.04304467	-0.9470911	2.070205	-9.36769	0	0	32.70085	1	1	999	999
IMU	61902409	-0.05165779	0.0546166	-0.0554967	0.9995924	-1.667593	-9.904218	0	0	32.6875	1	1	999	999
IMU	61942097	-0.05302234	0.06360351	-0.06962433	-0.4159319	-0.6853725	-10.4279	0	0	32.67474	1	1	999	999
IMU	61982120	-0.04684031	0.06112885	-0.07900382	-0.3778596	1.594728	-10.22783	0	0	32.66306	1	1	999	999
IMU	62022344	-0.03232671	0.04876973	-0.08570316	0.4780337	0.1811072	-9.275256	0	0	32.65276	1	1	999	999
IMU	62062200	-0.03125418	0.04569896	-0.08751963	0.4985851	-2.632399	-10.43424	0	0	32.64254	1	1	999	999
IMU	62102459	-0.03613609	0.05165769	-0.08675995	-0.7944361	0.9372998	-9.932145	0	0	32.63158	1	1	999	999
IMU	62142253	-0.04151585	0.04647112	-0.08228781	0.3511545	1.500534	-9.779674	0	0	32.61893	1	1	999	999
IMU	62182627	-0.02966275	0.05830275	-0.08687185	0.5545143	-2.528318	-8.802799	0	0	32.60536	1	1	999	999
IMU	62222219	-0.0520204	0.05775214	-0.08863427	-0.1820431	-2.172934	-10.46236	0	0	32.58949	1	1	999	999
IMU	62262877	-0.1126479	0.09774999	-0.08953504	-0.3301356	0.9200464	-9.705877	0	0	32.57384	1	1	999	999
IMU	62302473	-0.3748783	0.1779636	-0.08773512	-0.7073708	0.4840668	-9.524073	0	0	32.55917	1	1	999	999
IMU	62342217	-0.427617	0.1677868	-0.08196475	0.1848458	-1.236763	-9.718606	0	0	32.54569	1	1	999	999
IMU	62382807	-0.3496912	0.1066248	-0.07847572	0.3875449	-0.7347994	-10.30158	0	0	32.53362	1	1	999	999
IMU	62422258	-0.2755983	0.05794082	-0.06399989	0.5563866	1.674237	-10.40832	0	0	32.52346	1	1	999	999
IMU	62462217	-0.2390648	0.01135676	-0.05181778	-0.183946	2.376116	-9.332067	0	0	32.51454	1	1	999	999
IMU	62502551	-0.1819475	-0.0199489	-0.03604002	-0.2911274	-0.123168	-9.754877	0	0	32.50738	1	1	999	999
IMU	62542264	-0.129946	-0.0346387	-0.02902711	0.008594766	-2.506093	-9.299825	0	0	32.50183	1	1	999	999
IMU	62582263	-0.1173698	-0.03661143	-0.01126591	1.197095	0.2436571	-11.30558	0	0	32.49779	1	1	999	999
IMU	62622120	-0.09293818	-0.07264698	-0.0008652178	0.05789428	1.354751	-9.114529	0	0	32.4948	1	1	999	999
IMU	62662263	-0.07297793	-0.1052313	0.0151231	-0.5444303	1.249361	-10.03449	0	0	32.49295	1	1	999	999
IMU	62702476	-0.04091414	-0.123681	0.02059646	-0.7595969	-2.451646	-8.928622	0	0	32.49203	1	1	999	999
IMU	62742412	-0.04510823	-0.1176935	0.02304577	0.6545484	0.1170314	-11.04256	0	0	32.49175	1	1	999	999
IMU	62782266	-0.05653942	-0.115619	0.02641646	1.105569	0.83407	-9.672739	0	0	32.49213	1	1	999	999
IMU	62822352	-0.04216041	-0.1406848	0.03232021	0.1838137	0.9449981	-9.527258	0	0	32.49294	1	1	999	999
IMU	62862246	-0.02446259	-0.1739388	0.03747747	-1.495336	-3.478263	-9.092237	0	0	32.49418	1	1	999	999
IMU	62902487	-0.03739286	-0.1588192	0.03691791	-0.4502735	1.373806	-10.88367	0	0	32.49588	1	1	999	999
IMU	62942133	-0.03992924	-0.1640071	0.03100879	1.092133	2.187293	-9.629495	0	0	32.49721	1	1	999	999
IMU	62982113	-0.01395667	-0.1669623	0.03240177	1.283322	0.4335729	-9.764965	0	0	32.49824	1	1	999	999
IMU	63022559	-0.002281849	-0.1558382	0.03004592	0.01777917	-2.60263	-9.847535	0	0	32.49913	1	1	999	999
IMU	63062487	-0.02037245	-0.1456022	0.03410148	0.1300651	1.890223	-10.30341	0	0	32.49979	1	1	999	999
IMU	63102398	-0.01483158	-0.1437171	0.03601239	-0.8943555	-1.765045	-8.937902	0	0	32.50029	1	1	999	999
IMU	63142307	-0.02129201	-0.130091	0.04006325	-0.1371663	0.510412	-10.93944	0	0	32.50072	1	1	999	999
IMU	63182312	-0.0297701	-0.1303456	0.04146775	0.4164921	1.535059	-9.418052	0	0	32.50089	1	1	999	999
IMU	63222232	-0.006540718	-0.1158181	0.04826617	1.157986	0.2096325	-9.58337	0	0	32.50187	1	1	999	999
IMU	63262112	0.009903545	-0.0847754	0.04750985	0.06315106	-2.114554	-10.09503	0	0	32.50268	1	1	999	999
IMU	63302424	0.003999093	-0.08540858	0.04688922	-0.3301269	2.302328	-9.719927	0	0	32.50366	1	1	999	999
IMU	63342212	0.03110766	-0.1228231	0.04358251	-1.071907	-2.205934	-9.333039	0	0	32.5047	1	1	999	999
IMU	63382249	0.007117718	-0.07866956	0.03444666	1.201991	2.768831	-10.54925	0	0	32.50582	1	1	999	999
IMU	63422082	0.001366406	-0.05793631	0.0302922	0.6516153	-0.296733	-9.041109	0	0	32.50751	1	1	999	999
IMU	63462109	0.02050739	-0.04793862	0.02398277	-0.7621261	-2.125154	-9.893497	0	0	32.50956	1	1	999	999
IMU	63502611	-0.007385124	-0.05090703	0.01761466	-0.6269508	2.277094	-10.33223	0	0	32.5126	1	1	999	999
IMU	63542085	0.004393328	-0.04261051	0.005340245	0.4052509	-0.1265591	-8.232014	0	0	32.51563	1	1	999	999
IMU	63582053	0.006344213	-0.0421256	-0.003474704	0.4203265	-0.7156153	-10.66258	0	0	32.51872	1	1	999	999
IMU	63622106	-0.006937444	-0.05431623	-0.009624334	0.5082721	1.160696	-9.467389	0	0	32.52252	1	1	999	999
IMU	63662197	0.007373907	-0.08574751	-0.01347327	-1.304158	-0.8901764	-9.681505	0	0	32.52677	1	1	999	999
IMU	63702510	0.001911248	-0.0606597	-0.02167704	1.065702	2.015499	-10.65977	0	0	32.53179	1	1	999	999
IMU	63742448	-0.005483361	-0.05142239	-0.02733275	1.147178	3.592959	-9.888962	0	0	32.53774	1	1	999	999
IMU	63782094	0.02650762	-0.0473648	-0.03239996	0.1754758	-2.662186	-9.125672	0	0	32.54364	1	1	999	999
IMU	63822005	0.009243324	-0.01232597	-0.04021358	0.03914845	0.03656982	-10.80856	0	0	32.54933	1	1	999	999
IMU	63862089	0.0266555	-0.02002947	-0.03992318	-0.6276621	1.202602	-10.07452	0	0	32.55455	1	1	999	999
IMU	63902405	0.02524302	-0.03893926	-0.03644148	-0.4809842	-0.0199517	-9.131252	0	0	32.5609	1	1	999	999
IMU	63942026	0.03039949	-0.02003521	-0.03606394	1.249405	0.287092	-11.08521	0	0	32.56716	1	1	999	999
IMU	63982268	0.01715425	-0.001173159	-0.03171798	-0.3749985	-0.3481886	-8.730003	0	0	32.57261	1	1	999	999
IMU	64022268	0.01742361	0.05315625	-0.02600131	-0.7069321	-1.158712	-9.821484	0	0	32.57596	1	1	999	999
IMU	64062233	0.1334937	0.05794412	-0.02098062	-1.024641	-1.451847	-10.23375	0	0	32.57638	1	1	999	999
IMU	64102558	0.3124404	0.01543781	-0.01931651	0.8857797	3.853702	-10.23346	0	0	32.57601	1	1	999	999
IMU	64142363	0.5775923	-0.04633366	-0.02229012	0.03666613	-1.044102	-9.683461	0	0	32.57389	1	1	999	999
IMU	64182266	0.9329345	-0.07549617	-0.01720048	-0.8550839	-0.9517881	-9.681058	0	0	32.56976	1	1	999	999
IMU	64222948	0.8288429	-0.02564217	-0.01638532	-0.9845892	0.2494134	-10.54983	0	0	32.56461	1	1	999	999
IMU	64262376	0.5433669	-0.007183869	-0.01176454	0.4856556	-0.08454417	-9.095743	0	0	32.55852	1	1	999	999
IMU	64302497	0.3226815	-0.0008597863	-0.006845663	0.9902869	-0.2906874	-10.30073	0	0	32.55098	1	1	999	999
IMU	64342125	0.1784974	0.0003155235	-0.003312305	0.363258	2.142996	-10.08941	0	0	32.54376	1	1	999	999
IMU	64382277	0.1505081	0.02401887	-0.0002932688	-0.6610947	-2.457984	-9.03216	0	0	32.53688	1	1	999	999
IMU	64422124	0.1028666	0.06153957	0.001986339	-1.250504	-0.6816103	-10.74495	0	0	32.53007	1	1	999	999
IMU	64462233	0.02206969	0.08914419	0.002305747	0.5865533	3.203941	-10.76639	0	0	32.52354	1	1	999	999
IMU	64502553	0.004171152	0.09534165	0.001535741	0.4424324	-0.193677	-8.523462	0	0	32.51736	1	1	999	999
IMU	64542348	-0.01724218	0.06947225	0.003973403	-0.1422349	-1.183596	-10.41074	0	0	32.51202	1	1	999	999
IMU	64582104	-0.03372561	0.08148775	0.005345674	0.4083041	-0.5730648	-10.6104	0	0	32.50672	1	1	999	999
IMU	64622073	-0.04512374	0.07885072	0.01176328	-0.9973686	1.115316	-9.063254	0	0	32.50158	1	1	999	999
IMU	64662054	-0.04922622	0.07591379	0.01552794	0.1385927	-0.3794248	-10.41857	0	0	32.49527	1	1	999	999
IMU	64702482	-0.06854483	0.09785595	0.01399321	0.3505683	-0.3087453	-9.817534	0	0	32.48804	1	1	999	999
IMU	64742372	-0.08058764	0.09897879	0.01933831	0.7313824	2.225751	-10.15264	0	0	32.47964	1	1	999	999
IMU	64782185	-0.05587	0.09900852	0.0270931	-0.9919521	-2.600248	-9.395507	0	0	32.47189	1	1	999	999
IMU	64822041	-0.05594818	0.09802201	0.02224972	-0.1405734	0.4922215	-10.18212	0	0	32.46431	1	1	999	999
IMU	64862071	-0.06140024	0.09905136	0.02472319	1.084789	1.894547	-10.16103	0	0	32.45628	1	1	999	999
IMU	64902414	-0.05009661	0.07834452	0.02783315	-0.493513	-1.779827	-8.515532	0	0	32.44801	1	1	999	999
IMU	64942097	-0.05499308	0.08970773	0.03051382	-0.9997387	-0.1807095	-10.65623	0	0	32.43906	1	1	999	999
IMU	64982109	-0.05809543	0.09287841	0.02332018	0.3102513	1.394917	-9.972322	0	0	32.42958	1	1	999	999
IMU	65022395	-0.07055011	0.08903538	0.02256075	0.8972362	0.4019095	-9.321491	0	0	32.42042	1	1	999	999
IMU	65062622	-0.07256937	0.07592832	0.01784129	-1.074054	-1.163465	-10.69901	0	0	32.41213	1	1	999	999
IMU	65102466	-0.08504349	0.1103129	0.01138016	0.06239096	2.460333	-10.00841	0	0	32.40398	1	1	999	999
IMU	65142122	-0.07321034	0.10003	0.00400606	0.8608289	0.6556687	-9.168094	0	0	32.397	1	1	999	999
IMU	65182116	-0.04280909	0.08951339	0.001911567	-0.3155459	-2.861159	-9.444135	0	0	32.39097	1	1	999	999
IMU	65222107	-0.05305903	0.08760835	-0.007768077	-1.303676	0.3701734	-10.71533	0	0	32.38555	1	1	999	999
IMU	65262028	-0.07910337	0.09640431	-0.01371524	0.7891772	2.192399	-9.864586	0	0	32.38022	1	1	999	999
IMU	65302448	-0.07674575	0.08604	-0.01404086	0.7667125	-0.6073799	-9.506998	0	0	32.37443	1	1	999	999
IMU	65342034	-0.0700093	0.09263116	-0.01791707	-0.8387932	-2.848179	-10.52062	0	0	32.36858	1	1	999	999
IMU	65382256	-0.2908845	0.2003896	-0.01871948	-0.9180202	1.611816	-9.56424	0	0	32.36224	1	1	999	999
IMU	65422273	-0.5608818	0.2462378	-0.02041844	-0.6302299	-0.8807294	-9.997789	0	0	32.35301	1	1	999	999
IMU	65462187	-0.5247388	0.1922279	-0.03059447	1.16204	-0.8877472	-10.05141	0	0	32.34126	1	1	999	999
IMU	65502447	-0.3618952	0.09869397	-0.02886144	-0.5982615	1.445418	-10.52582	0	0	32.32834	1	1	999	999
IMU	65542136	-0.07149658	0.0733218	-0.03445072	0.226632	3.237383	-9.716337	0	0	32.31474	1	1	999	999
IMU	65582294	0.1718009	0.00542341	-0.03145481	-0.1530778	-1.985739	-9.647305	0	0	32.3024	1	1	999	999
IMU	65622273	0.03955193	0.05721039	-0.03138425	-0.6470506	-3.493091	-9.942691	0	0	32.28967	1	1	999	999
IMU	65662212	-0.1309478	0.06223885	-0.02832084	-0.8817388	1.860355	-10.22192	0	0	32.27768	1	1	999	999
IMU	65702502	-0.09754979	0.03846151	-0.02288442	1.039713	1.976453	-9.793496	0	0	32.26595	1	1	999	999
IMU	65742334	-0.03390657	0.01392972	-0.01897196	0.461306	-1.62872	-9.143709	0	0	32.25555	1	1	999	999
IMU	65782246	-0.05463143	-0.001887348	-0.01176252	-0.3022265	-1.794832	-10.81142	0	0	32.2439	1	1	999	999
IMU	65822183	-0.1644876	-0.03060365	-0.003974302	-0.5939561	1.062758	-9.465796	0	0	32.23244	1	1	999	999
IMU	65862677	-0.2575721	-0.08029962	-0.002328529	0.6374757	2.272447	-9.591968	0	0	32.22189	1	1	999	999
IMU	65902481	-0.2372602	-0.1095176	-0.0003229027	0.2774273	-3.427776	-9.219028	0	0	32.21239	1	1	999	999
IMU	65942812	-0.2237853	-0.1280226	-0.0007879664	-0.2810349	2.247819	-10.24585	0	0	32.2041	1	1	999	999
IMU	65982318	-0.1694322	-0.1528546	0.001773476	-0.2274147	1.211066	-10.10015	0	0	32.19746	1	1	999	999
IMU	66022228	-0.1223786	-0.1678816	0.002512441	0.48281	2.032857	-9.447493	0	0	32.19405	1	1	999	999
IMU	66062222	-0.07376689	-0.1616647	0.001908496	0.2643023	-2.967298	-10.10178	0	0	32.19305	1	1	999	999
IMU	66102972	-0.06575794	-0.1478939	0.001026319	0.4239027	0.7339122	-10.37204	0	0	32.19365	1	1	999	999
IMU	66142266	-0.02865827	-0.1429626	0.003501153	-0.142198	0.9881662	-9.911028	0	0	32.19575	1	1	999	999
IMU	66182212	4.13E-05	-0.1323362	0.0008646412	0.1098574	-0.5468323	-9.453342	0	0	32.19926	1	1	999	999
IMU	66222299	-0.0009470487	-0.1114124	-0.003464681	0.7177072	0.8203221	-10.01823	0	0	32.20365	1	1	999	999
IMU	66262649	0.01453165	-0.1134598	-0.007957079	0.7173045	0.3699878	-9.057744	0	0	32.20945	1	1	999	999
IMU	66302378	0.007419137	-0.1503615	-0.003244036	-1.08393	-1.091469	-9.699131	0	0	32.21548	1	1	999	999
IMU	66342062	-0.008829266	-0.1389993	-0.003722276	0.5199555	1.422727	-10.53418	0	0	32.22108	1	1	999	999
IMU	66382298	0.01988428	-0.1304005	-0.001191494	0.03079889	-2.659638	-8.3925	0	0	32.2257	1	1	999	999
IMU	66422437	0.03011786	-0.09945079	0.002245293	-0.3166013	-0.1759546	-10.87542	0	0	32.23036	1	1	999	999
IMU	66462057	0.03072145	-0.09570591	0.0072029	-0.7746956	-0.1045593	-10.12095	0	0	32.23488	1	1	999	999
IMU	66502530	0.02322419	-0.1021497	0.009968108	-0.3968813	2.576542	-9.840237	0	0	32.23864	1	1	999	999
IMU	66542069	0.03659295	-0.0953453	0.009425448	0.2078536	-1.925931	-9.456381	0	0	32.24204	1	1	999	999
IMU	66582073	0.01264146	-0.1102223	0.008246033	0.5905929	1.271862	-10.60014	0	0	32.24481	1	1	999	999
IMU	66622092	0.01470547	-0.111271	0.01207712	0.3304802	0.1585307	-9.717859	0	0	32.2476	1	1	999	999
IMU	66662628	0.03099585	-0.1171542	0.01732048	-1.548488	-2.148506	-9.265814	0	0	32.25037	1	1	999	999
IMU	66702399	0.01194429	-0.07424575	0.01789034	0.3242575	2.285027	-11.38949	0	0	32.25323	1	1	999	999
IMU	66742395	0.02689083	-0.07743539	0.01840154	0.3761365	-2.669111	-9.054496	0	0	32.25523	1	1	999	999
IMU	66782051	0.02217519	-0.07712923	0.01955749	0.4494939	-1.109878	-9.954207	0	0	32.25724	1	1	999	999
IMU	66822128	0.007022973	-0.08819615	0.02188334	-0.7170503	0.7918971	-10.33664	0	0	32.25932	1	1	999	999
IMU	66862215	0.02887402	-0.08500628	0.02502909	-0.2250893	0.5679119	-9.022387	0	0	32.2606	1	1	999	999
IMU	66902415	0.02024397	-0.06544521	0.02327517	0.6347187	-0.205633	-10.94624	0	0	32.26107	1	1	999	999
IMU	66942061	0.01135854	-0.04160306	0.02106402	1.148799	1.326865	-9.268509	0	0	32.26116	1	1	999	999
IMU	66982092	0.03350451	-0.0482574	0.02785768	0.3120749	-0.8118852	-9.657981	0	0	32.26094	1	1	999	999
IMU	67022034	0.4521143	-0.04797364	0.03071793	-1.533013	-0.9077823	-9.390298	0	0	32.26099	1	1	999	999
IMU	67062263	0.9948316	-0.05150764	0.03081571	1.390514	0.1129077	-10.90152	0	0	32.26114	1	1	999	999
IMU	67102449	0.9706625	-0.05908757	0.03760399	0.1244414	0.5781922	-8.964314	0	0	32.26061	1	1	999	999
IMU	67142335	0.6812608	-0.03734229	0.04396767	-0.3007813	-1.487291	-10.73469	0	0	32.2597	1	1	999	999
IMU	67182340	0.4042779	-0.01846626	0.04295931	-0.6178423	1.181358	-10.21353	0	0	32.25851	1	1	999	999
IMU	67222307	0.2767836	-0.04456738	0.043524	-0.6779795	-0.6970528	-9.00032	0	0	32.25727	1	1	999	999
IMU	67262238	0.1839111	-0.01940534	0.03667213	1.435078	1.06029	-11.29614	0	0	32.25592	1	1	999	999
IMU	67302453	0.1361351	-0.01816157	0.03397081	-1.333263	-2.688373	-8.661405	0	0	32.25462	1	1	999	999
IMU	67342222	0.0766081	0.002564756	0.0321753	-0.8474013	-1.555692	-9.929924	0	0	32.2534	1	1	999	999
IMU	67382302	0.03270379	0.02078312	0.02911837	-0.2771909	0.9275883	-10.29894	0	0	32.25218	1	1	999	999
IMU	67422257	-0.001970103	0.01107007	0.0225438	0.5740771	2.242743	-8.83247	0	0	32.2511	1	1	999	999
IMU	67462407	-0.01541483	0.02182972	0.01694232	0.2927653	-1.979331	-10.70531	0	0	32.24974	1	1	999	999
IMU	67502577	-0.03747037	0.03696178	0.00966689	-1.056284	1.158935	-10.30123	0	0	32.24713	1	1	999	999
IMU	67542226	-0.03818471	0.0523796	0.006296463	-0.4311665	0.6188279	-9.647697	0	0	32.24215	1	1	999	999
IMU	67582228	-0.0403925	0.08148997	0.003998408	0.3889163	-1.314274	-9.5383	0	0	32.23528	1	1	999	999
IMU	67622208	-0.05420782	0.09346155	0.0006912326	0.2447665	1.442992	-10.36801	0	0	32.22786	1	1	999	999
IMU	67662048	-0.02395505	0.08985801	0.001943761	-0.9897765	-0.9368178	-8.933965	0	0	32.22008	1	1	999	999
IMU	67702400	-0.02660009	0.09151456	-0.003725681	-0.3487019	0.1369862	-10.50012	0	0	32.21192	1	1	999	999
IMU	67742507	-0.05000128	0.1075981	-0.01124161	0.8344947	0.9965922	-10.13634	0	0	32.20308	1	1	999	999
IMU	67782229	-0.0446598	0.1014865	-0.01473274	-0.8487211	-0.3786716	-9.3303	0	0	32.193	1	1	999	999
IMU	67822552	-0.05481699	0.1187795	-0.01315763	-1.120703	-1.755865	-10.34761	0	0	32.18318	1	1	999	999
IMU	67862091	-0.05535462	0.1484249	-0.02031504	0.9403064	2.698036	-10.70457	0	0	32.17387	1	1	999	999
IMU	67902413	-0.055019	0.1442581	-0.01568019	0.412308	-0.01889199	-9.914413	0	0	32.16505	1	1	999	999
IMU	67942066	-0.04073189	0.1321085	-0.01189188	-0.7830985	-1.541085	-9.582993	0	0	32.15672	1	1	999	999
IMU	67982070	-0.05395424	0.1418415	-0.006990636	-0.1998039	1.059735	-10.82875	0	0	32.14916	1	1	999	999
IMU	68022094	-0.06327154	0.1482571	-0.01207363	1.035255	0.6140695	-8.491164	0	0	32.1419	1	1	999	999
IMU	68062277	-0.07251557	0.1521078	-0.006097833	-0.9980904	-1.558861	-10.30241	0	0	32.13569	1	1	999	999
IMU	68102546	-0.1327701	0.2043421	-0.01010033	-0.6339872	0.3693514	-10.52299	0	0	32.1306	1	1	999	999
IMU	68142231	-0.185551	0.2430428	-0.01794541	1.248002	2.908646	-9.589681	0	0	32.1257	1	1	999	999
IMU	68182118	-0.2305579	0.2481274	-0.02010433	0.4251167	-3.065898	-9.811119	0	0	32.12144	1	1	999	999
IMU	68222242	-0.2974079	0.2374648	-0.02437468	-0.5274857	-1.668205	-10.13544	0	0	32.11705	1	1	999	999
IMU	68262110	-0.3147676	0.206316	-0.0272113	-0.4884692	1.585869	-10.73279	0	0	32.11127	1	1	999	999
IMU	68302477	-0.3023543	0.1459099	-0.02520099	0.4744247	-0.4325083	-8.565597	0	0	32.10474	1	1	999	999
IMU	68342048	-0.3294189	0.09076938	-0.02747877	0.6823297	-2.262424	-10.09803	0	0	32.09673	1	1	999	999
IMU	68382049	-0.3674319	0.04454956	-0.03101293	-1.220016	-0.5160074	-9.792379	0	0	32.08832	1	1	999	999
IMU	68422234	-0.3635036	-0.02093924	-0.03552736	0.7132193	2.717375	-9.530952	0	0	32.07951	1	1	999	999
IMU	68462183	-0.299577	-0.0634375	-0.03154971	0.5256407	-2.839132	-9.447017	0	0	32.06891	1	1	999	999
IMU	68502708	-0.2437067	-0.09733292	-0.0295727	-1.555148	-0.7765337	-10.16739	0	0	32.05781	1	1	999	999
IMU	68542136	-0.2041536	-0.08912826	-0.03294942	-0.3474153	1.655625	-10.47687	0	0	32.04715	1	1	999	999
IMU	68582114	-0.1908359	-0.1032711	-0.02725	1.079825	0.04470813	-8.944859	0	0	32.03757	1	1	999	999
IMU	68622093	-0.1210803	-0.1203511	-0.02495431	0.019427	-2.407159	-10.41981	0	0	32.0287	1	1	999	999
IMU	68662246	-0.07068427	-0.1078579	-0.02094251	-1.341819	0.4076173	-9.784149	0	0	32.02072	1	1	999	999
IMU	68702494	-0.05758446	-0.09668311	-0.01969041	1.363978	2.724357	-10.15559	0	0	32.01348	1	1	999	999
IMU	68742489	-0.01377661	-0.08678757	-0.0158471	-0.5691388	-3.473018	-9.795255	0	0	32.00735	1	1	999	999
IMU	68782359	0.001517202	-0.0856518	-0.01559219	-0.4948745	-0.3492673	-10.63009	0	0	32.00136	1	1	999	999
IMU	68822331	0.006143086	-0.091021	-0.007392673	-0.2163012	0.5832299	-9.174701	0	0	31.99638	1	1	999	999
IMU	68862217	0.02211391	-0.08264753	-0.003562096	0.7244257	-0.2834914	-9.785518	0	0	31.99141	1	1	999	999
IMU	68902479	0.02533827	-0.06163743	-0.003403518	1.101795	-0.6680152	-10.40214	0	0	31.98678	1	1	999	999
IMU	68942222	0.02183261	-0.07096975	0.003299873	-0.6684	0.6583834	-9.196196	0	0	31.98307	1	1	999	999
IMU	68982241	0.03928082	-0.06800719	0.0110851	-0.8333139	-1.629392	-10.03742	0	0	31.97939	1	1	999	999
IMU	69022232	0.02572585	-0.05764787	0.01000609	0.5303808	2.008457	-10.05728	0	0	31.97596	1	1	999	999
IMU	69062235	0.04021301	-0.05713757	0.01647987	0.8764302	1.252566	-9.579424	0	0	31.97298	1	1	999	999
IMU	69102502	0.04912552	-0.04112253	0.01587338	-0.5494391	-3.658086	-9.575979	0	0	31.97099	1	1	999	999
IMU	69142354	0.02241158	-0.01790512	0.01939637	-0.5050327	3.143637	-9.8242	0	0	31.9703	1	1	999	999
IMU	69182214	0.03966981	-0.0227652	0.02425481	-0.3962842	-1.185861	-9.025766	0	0	31.97043	1	1	999	999
IMU	69222359	0.03020395	-0.00458465	0.02160731	1.190036	0.5355564	-10.3555	0	0	31.97103	1	1	999	999
IMU	69262663	0.01132451	-0.02059221	0.02439741	0.4400161	1.302387	-10.46708	0	0	31.97151	1	1	999	999
IMU	69302379	0.02311262	-0.02398072	0.02969576	-0.912522	-2.243936	-8.608691	0	0	31.97067	1	1	999	999
IMU	69342259	0.009085914	-0.01266918	0.03082291	-0.4255357	1.607142	-11.3802	0	0	31.97008	1	1	999	999
IMU	69382056	0.01102222	0.00159521	0.03092979	0.6763386	1.451551	-8.643873	0	0	31.96917	1	1	999	999
IMU	69422247	0.01584645	0.01563967	0.03394777	0.1963695	-1.625813	-10.00269	0	0	31.96808	1	1	999	999
IMU	69462124	0.007430822	-0.005717456	0.03713281	-0.6471555	1.913194	-10.48458	0	0	31.96691	1	1	999	999
IMU	69502623	0.02181738	-0.01923488	0.03946264	-0.4151296	0.09143007	-8.858021	0	0	31.9673	1	1	999	999
IMU	69542106	0.02382565	-0.01512824	0.03538348	0.490467	0.2153385	-10.82325	0	0	31.9681	1	1	999	999
IMU	69582029	0.02979006	-0.004706481	0.03296241	0.5221256	0.1406861	-9.241736	0	0	31.9682	1	1	999	999
IMU	69622629	0.04137773	-0.0246292	0.03657876	-0.4601568	-2.173551	-9.964243	0	0	31.9682	1	1	999	999
IMU	69662198	0.02045655	-0.0259886	0.03570303	-0.2910506	1.682199	-10.06744	0	0	31.96821	1	1	999	999
IMU	69702407	0.03196755	-0.02464991	0.03508924	0.6139864	1.393293	-9.547794	0	0	31.96756	1	1	999	999
IMU	69742301	0.0371556	-0.005643196	0.03464291	0.2823685	-2.16878	-9.649261	0	0	31.9668	1	1	999	999
IMU	69782251	0.01950874	0.01585373	0.03643755	0.3755945	2.379103	-9.845302	0	0	31.96614	1	1	999	999
IMU	69822255	0.07386927	0.01694523	0.04466226	-1.356387	-3.118154	-9.76162	0	0	31.96599	1	1	999	999
IMU	69862198	0.0346244	0.01771818	0.04881955	-0.8077049	2.331414	-10.33805	0	0	31.96604	1	1	999	999
IMU	69902373	0.03827045	0.02009905	0.04701852	1.19546	-0.4581879	-9.779194	0	0	31.96453	1	1	999	999
IMU	69942085	0.04988585	0.04581309	0.04760439	0.3081124	-1.267414	-9.895082	0	0	31.96037	1	1	999	999
IMU	69982047	0.04122774	0.0613103	0.046864	-0.03705518	1.108539	-9.881601	0	0	31.95593	1	1	999	999
IMU	70022043	0.118808	0.1099698	0.05381352	-0.770774	-1.049084	-9.664357	0	0	31.95127	1	1	999	999
IMU	70062048	0.2027051	0.1469003	0.05378306	0.3909628	2.210295	-10.645	0	0	31.94617	1	1	999	999
IMU	70102481	0.3653668	0.1586108	0.04823147	0.1184325	-1.752476	-8.605611	0	0	31.9406	1	1	999	999
IMU	70142566	0.4477483	0.1147609	0.04834954	-0.7813748	1.099094	-10.76876	0	0	31.93442	1	1	999	999
IMU	70182122	0.5047077	0.01637017	0.0444065	0.2146624	0.9443758	-8.614178	0	0	31.92825	1	1	999	999
IMU	70222312	0.4970532	-0.05786328	0.0493118	1.055202	-0.7412885	-10.4303	0	0	31.92279	1	1	999	999
IMU	70262103	0.42595	-0.1483218	0.05139187	-0.9267281	0.6835631	-9.274351	0	0	31.9188	1	1	999	999
IMU	70302454	0.3534417	-0.1987919	0.05634323	-0.006328702	0.1283222	-10.13129	0	0	31.91601	1	1	999	999
IMU	70342327	0.2622635	-0.1886422	0.05483274	0.3291746	-0.9468073	-9.625185	0	0	31.91353	1	1	999	999
IMU	70382250	0.2037963	-0.1707763	0.05317542	-0.5776552	-2.592219	-9.686414	0	0	31.91191	1	1	999	999
IMU	70422485	0.1424775	-0.1638006	0.05392134	-0.7662039	1.6697	-10.50361	0	0	31.91168	1	1	999	999
IMU	70462240	-0.2224301	0.09653584	0.05453536	0.1637712	0.08116125	-9.912044	0	0	31.91156	1	1	999	999
IMU	70502610	-0.5218207	0.2434887	0.05383202	0.3723073	1.656564	-10.09307	0	0	31.9121	1	1	999	999
IMU	70542206	-0.4275502	0.1969432	0.04187978	0.6319939	-2.251286	-9.42741	0	0	31.91267	1	1	999	999
IMU	70582230	-0.282275	0.0947502	0.03500855	-0.3536305	2.109695	-10.55371	0	0	31.91282	1	1	999	999
IMU	70622296	-0.1845855	0.002327438	0.03199121	0.216232	0.1628523	-9.215174	0	0	31.91261	1	1	999	999
IMU	70662328	-0.1452082	-0.04797546	0.02064075	0.547631	-1.580321	-10.3056	0	0	31.91086	1	1	999	999
IMU	70702527	-0.1229662	-0.07426121	0.007569707	-0.1240566	2.1396	-9.727845	0	0	31.90822	1	1	999	999
