ATT,26414620,0,0.77,0,-0.31,0.19,0.19,0,1,,,,,
PRX,26414742,2,23.97,0,8.61,0,6.88,0,8.85,0,0,180,6.88,
IMU,26435127,-0.00142235,0.003017551,0.02701702,0.03305581,-0.3139627,-9.569909,0,0,42.19093,1,1,1000,1000
IMU,26475003,-0.0002665682,-0.003354025,-0.01907061,0.166799,-0.05789699,-9.898252,0,0,42.19428,1,1,1000,1000
CTUN,26514591,0,0,0,0.3241083,0.06738607,0.06738607,0.14,0,0.19,0,0,0,
ATT,26514708,0,0.78,0,-0.31,0.19,0.18,0,1,,,,,
PRX,26514830,2,14.81,0,8.65,0,6.85,0,8.89,0,0,180,6.85,
IMU,26514838,0.000652779,-0.006467238,-0.0106069,0.3836915,0.007948138,-9.873182,0,0,42.19611,1,1,1000,1000
IMU,26554560,-0.00412339,0.003169965,-0.01845744,-0.12785,-0.4849178,-9.96907,0,0,42.1963,1,1,1000,1000
IMU,26594536,-0.004097027,0.00990238,-0.0024574,-0.6761672,-0.1124931,-9.80931,0,0,42.1963,1,1,1000,1000
CTUN,26614811,0,0,0,0.3241083,0.06729119,0.06729119,0.11,0,0.19,0,0,0,
ATT,26614868,0,0.77,0,-0.3,0.2,0.2,0,1,,,,,
PRX,26614989,2,14.41,0,8.65,0,6.82,0,8.82,0,0,180,6.82,
IMU,26634541,0.003877274,0.0003826937,0.00877441,-0.4067528,0.05744722,-9.788864,0,0,42.19601,1,1,1000,1000
IMU,26674550,0.0006641906,-0.007402534,0.001105103,0.2359495,-0.2372182,-9.805735,0,0,42.19128,1,1,1000,1000
CTUN,26714609,0,0,0,0.3241083,0.06704847,0.06704847,0.04,0,0.19,0,0,0,
ATT,26714664,0,0.77,0,-0.3,0.21,0.21,0,1,,,,,
PRX,26714789,2,23.56,0,8.65,0,6.84,0,8.8,0,0,180,6.84,
IMU,26714795,-0.006300347,-0.002209937,-0.003598758,0.3569209,-0.3578908,-9.973708,0,0,42.18263,1,1,1000,1000
