PRX,81941608,2,25.99,0,13.75,0,6.96,0,5.93,0,0,270,5.93,,,,,
IMU,81941615,-0.0470223,-0.08160272,0.6744864,-0.4738535,-2.825516,-8.057659,0,0,41.12686,1,1,999,999,,,,
IMU,81981612,-0.07666773,0.007419969,0.663788,0.06437084,4.115983,-12.61813,0,0,41.12333,1,1,999,999,,,,
IMU,82021554,0.008598519,-0.003496479,0.6790904,2.756509,-0.4544735,-7.997368,0,0,41.11953,1,1,999,999,,,,
CTUN,82041581,0.4578897,0.001038581,0.4558772,0.3059569,0.2108718,0.2989923,1.46,0.51,0.61,0,-14,-13,,,,,
ATT,82041788,1.78,2.52,-2.87,-2.91,223.14,223.12,0.04,1,,,,,,,,,
PRX,82041917,2,25.67,0,13.62,0,6.5,0,6.18,0,0,270,6.18,,,,,
IMU,82061541,0.01736957,0.01095084,0.6854777,-1.483476,-5.81108,-10.20316,0,0,41.11616,1,1,999,999,,,,
IMU,82101549,-0.06975935,0.0540393,0.6889713,-0.6191234,3.416739,-7.852547,0,0,41.11374,1,1,999,999,,,,
CTUN,82141842,0.4541955,0.0009399056,0.4652865,0.3059569,0.2105056,0.2965922,1.34,0.51,0.61,0,-13,-14,,,,,
ATT,82141916,1.62,2.24,-3.02,-2.91,227.14,227.07,0.04,1,,,,,,,,,
PRX,82142036,2,24.39,0,23.38,0,6.11,0,6.75,0,0,180,6.11,,,,,
IMU,82142043,-0.01493862,-0.00984506,0.6918548,0.8795303,-0.90295,-9.097045,0,0,41.11112,1,1,999,999,,,,
IMU,82181555,0.06800124,0.0447114,0.6786211,0.08089219,0.7605843,-12.27408,0,0,41.10881,1,1,999,999,,,,
IMU,82221506,0.1798273,0.06923203,0.6893605,2.260424,-1.380756,-9.977032,0,0,41.10711,1,1,999,999,,,,
CTUN,82241570,0.4253576,0.001018941,0.449911,0.3059569,0.2098569,0.2993418,1.33,0.51,0.61,0,-15,-12,,,,,
ATT,82241643,1.68,2.79,-2.99,-2.81,231.14,231,0.04,1,,,,,,,,,
PRX,82241770,2,17.36,0,23.6,0,5.82,0,7.33,0,0,180,5.82,,,,,
IMU,82261618,0.08713819,0.03269269,0.6870682,-2.247274,-3.425529,-8.468046,0,0,41.10618,1,1,999,999,,,,
IMU,82301570,0.06738508,0.1248592,0.6878762,-1.05371,5.412687,-6.365458,0,0,41.10572,1,1,999,999,,,,
CTUN,82341586,0.3137293,0.0008141398,0.4662297,0.3059569,0.2095236,0.3042565,1.29,0.51,0.61,0,-14,-13,,,,,
ATT,82341659,2.25,3.35,-2.48,-2.39,235.14,234.96,0.04,1,,,,,,,,,
PRX,82341778,2,14.79,0,13.84,0,5.66,0,8.87,0,0,180,5.66,,,,,
IMU,82341786,0.2245468,0.1562794,0.6887292,2.31025,-4.503539,-13.63401,0,0,41.10589,1,1,999,999,,,,
IMU,82381677,0.08038066,0.1136526,0.6735631,0.1826235,4.045196,-7.289063,0,0,41.10578,1,1,999,999,,,,
IMU,82421525,-0.05381718,-0.05152442,0.6902024,-0.7265573,-6.226981,-10.33302,0,0,41.10584,1,1,999,999,,,,
CTUN,82441712,0.445606,0.001193941,0.4621462,0.3059569,0.2099338,0.3077307,1.37,0.51,0.6,0,-14,-14,,,,,
ATT,82441787,1.56,3.38,-2.91,-2.46,239.14,238.83,0.03,1,,,,,,,,,
PRX,82441906,2,13.44,0,10.54,0,5.63,0,10.19,0,0,180,5.63,,,,,
IMU,82461519,-0.2161073,-0.04060694,0.6903604,-3.68591,0.5055351,-9.87654,0,0,41.10582,1,1,999,999,,,,
IMU,82501521,-0.214968,-0.05836533,0.7021708,2.833666,2.388038,-7.318776,0,0,41.10581,1,1,999,999,,,,
CTUN,82541600,0.3909976,0.0007915497,0.4797594,0.3059569,0.2117527,0.3107745,1.3,0.51,0.59,0,-13,-13,,,,,
ATT,82541737,0.61,2.08,-3.19,-2.98,243.14,242.85,0.03,1,,,,,,,,,
PRX,82541859,2,12.84,0,10.03,0,5.63,0,11.97,0,0,180,5.63,,,,,
IMU,82541867,-0.1784157,-0.1002758,0.703751,0.4033898,-2.470775,-13.29005,0,0,41.10567,1,1,999,999,,,,
IMU,82581547,-0.1693324,-0.03685906,0.7017154,0.9400228,2.633934,-10.78142,0,0,41.10606,1,1,999,999,,,,
IMU,82621657,-0.08436137,-0.06465129,0.7046866,0.4428065,-7.552984,-8.358395,0,0,41.10511,1,1,999,999,,,,
CTUN,82641595,0.4523552,0.0008859932,0.4495028,0.3059569,0.2143165,0.3120675,1.4,0.51,0.59,0,-13,-12,,,,,
ATT,82641668,-0.4,1.18,-3.18,-3.38,247.14,246.82,0.03,1,,,,,,,,,
PRX,82641787,2,12.11,0,9.34,0,5.67,0,13.03,0,0,180,5.67,,,,,
IMU,82661563,-0.1951274,-0.03392983,0.6933299,-2.788228,2.376136,-7.687154,0,0,41.10375,1,1,999,999,,,,
IMU,82701500,-0.2111172,-0.00312935,0.6991948,0.4275083,1.259118,-9.758401,0,0,41.10205,1,1,999,999,,,,
CTUN,82741692,0.4141817,0.0006933212,0.4576577,0.3059569,0.2168542,0.3135792,1.48,0.51,0.6,0,-13,-11,,,,,
ATT,82741765,-1.29,-0.1,-2.96,-3.31,251.14,250.79,0.03,1,,,,,,,,,
PRX,82741885,2,11.23,0,8.9,0,5.79,0,13.82,0,0,180,5.79,,,,,
IMU,82741892,-0.1667854,0.1039389,0.6806861,0.4785001,-0.4048301,-10.65209,0,0,41.1002,1,1,999,999,,,,
IMU,82781538,-0.1795344,0.08364686,0.6751348,2.641059,3.330678,-9.463412,0,0,41.09837,1,1,999,999,,,,
IMU,82821538,-0.121766,0.07820386,0.677666,-2.379818,-5.986618,-11.25702,0,0,41.09652,1,1,999,999,,,,
CTUN,82841432,0.5206341,0.0006987453,0.4630935,0.3059569,0.219143,0.3148963,1.53,0.51,0.58,0,-12,-11,,,,,
ATT,82841502,-1.92,-1.13,-2.67,-2.74,255.14,254.68,0.03,1,,,,,,,,,
PRX,82841623,2,10.51,0,8.38,0,5.97,0,13.97,0,0,180,5.97,,,,,
IMU,82861691,-0.1730401,0.1841776,0.6683967,-2.710631,-0.5486069,-6.20046,0,0,41.09465,1,1,999,999,,,,
IMU,82901406,-0.1867767,0.1264478,0.6765248,2.616437,4.919205,-9.588621,0,0,41.09294,1,1,999,999,,,,
CTUN,82941539,0.3495667,0.0004406869,0.4524883,0.3059569,0.222475,0.3139403,1.4,0.51,0.58,0,-11,-9,,,,,
ATT,82941613,-2.37,-2.11,-2.37,-1.94,259.14,258.48,0.03,1,,,,,,,,,
PRX,82941733,2,9.92,0,8.24,0,6.23,0,14.06,0,0,180,6.23,,,,,
IMU,82941740,-0.1094592,0.04659253,0.6732067,-1.050773,-5.274844,-13.54008,0,0,41.09121,1,1,999,999,,,,
IMU,82981656,-0.1487313,0.1261127,0.6637639,-0.6285068,1.199104,-4.487269,0,0,41.08961,1,1,999,999,,,,
IMU,83021563,-0.1912548,0.05517045,0.6730264,0.9718159,3.595086,-9.229618,0,0,41.0882,1,1,999,999,,,,
CTUN,83041604,0.3548152,0.0006071031,0.4910192,0.3059569,0.226239,0.3163692,1.5,0.51,0.58,0,-10,-10,,,,,
ATT,83041681,-2.71,-3.1,-2.04,-1.25,263.14,262.26,0.05,1,,,,,,,,,
PRX,83041802,2,9.57,0,8.21,0,6.57,0,14.67,0,0,180,6.57,,,,,
IMU,83061597,-0.1081864,0.0652553,0.6607406,0.4533149,-4.358789,-12.38451,0,0,41.08686,1,1,999,999,,,,
IMU,83101542,-0.09203998,0.04442796,0.6551396,1.134725,-4.243552,-12.37815,0,0,41.08527,1,1,999,999,,,,
CTUN,83141515,0.4524049,0.0009856522,0.4408201,0.3059569,0.2303679,0.3205817,1.49,0.51,0.58,0,-10,-8,,,,,
ATT,83141586,-2.96,-3.7,-1.72,-0.73,267.14,265.98,0.05,1,,,,,,,,,
PRX,83141704,2,9.34,0,8.18,0,6.81,0,14.1,0,0,180,6.81,,,,,
IMU,83141712,-0.129001,0.02866298,0.6558927,-0.447113,3.549401,-7.3982,0,0,41.08383,1,1,999,999,,,,
IMU,83181396,-0.02249341,-0.03911124,0.6873574,0.01918507,-1.355416,-11.64317,0,0,41.08242,1,1,999,999,,,,
IMU,83221483,0.01207798,-0.01523004,0.6893799,0.7967432,-1.508506,-10.56429,0,0,41.08109,1,1,999,999,,,,
CTUN,83241451,0.5106672,0.001129091,0.460337,0.3059569,0.2343986,0.3225729,1.52,0.51,0.58,0,-10,-10,,,,,
ATT,83241517,-3.1,-3.75,-1.5,-0.62,271.14,269.93,0.05,1,,,,,,,,,
PRX,83241637,2,9.15,0,8.28,0,7.16,0,13.84,0,0,180,7.16,,,,,
IMU,83262063,0.01086309,-0.04438966,0.7082311,0.2202913,2.956628,-8.523824,0,0,41.07957,1,1,999,999,,,,
IMU,83301504,0.07197912,-0.08952551,0.7317412,-1.051552,-4.387247,-9.026044,0,0,41.07688,1,1,999,999,,,,
CTUN,83341570,0.4367566,0.000846386,0.4600362,0.3059569,0.238058,0.3233103,1.44,0.51,0.59,0,-10,-9,,,,,
ATT,83341646,-3.22,-3.48,-1.26,-0.73,275.14,274.11,0.05,1,,,,,,,,,
PRX,83341763,2,8.93,0,8.48,0,7.46,0,13.85,0,0,180,7.46,,,,,
IMU,83341771,-0.00139224,-0.03104007,0.7281118,-1.052879,2.693444,-8.822432,0,0,41.07377,1,1,999,999,,,,
IMU,83381440,-0.01876941,-0.03907104,0.7343674,2.011817,3.172666,-11.62742,0,0,41.06878,1,1,999,999,,,,
IMU,83421693,0.006485749,-0.03602114,0.7439616,0.977789,-7.741556,-11.52443,0,0,41.06255,1,1,999,999,,,,
CTUN,83441558,0.4986841,0.0009740591,0.4364592,0.3059569,0.240421,0.3226846,1.4,0.51,0.59,0,-11,-8,,,,,
ATT,83441626,-3.32,-3.52,-0.98,-0.61,279.14,278.34,0.05,1,,,,,,,,,
PRX,83441780,2,8.61,0,8.72,0,7.8,0,13.55,0,0,180,7.8,,,,,
IMU,83461604,-0.1288328,0.04780386,0.7374918,-3.154529,4.591219,-5.461865,0,0,41.05447,1,1,999,999,,,,
IMU,83501431,-0.07819182,0.05968858,0.7394333,2.807437,0.1892481,-11.35219,0,0,41.04467,1,1,999,999,,,,
CTUN,83541475,0.4888665,0.001132846,0.4792866,0.3059569,0.2418291,0.3229105,1.4,0.51,0.59,0,-11,-9,,,,,
ATT,83541602,-3.2,-3.89,-0.6,-0.06,283.14,282.53,0.05,1,,,,,,,,,
PRX,83541721,2,8.32,0,9.2,0,8.25,0,12.98,0,0,180,8.25,,,,,
IMU,83541729,0.007449025,-0.0125545,0.7236063,-0.3978252,-5.593821,-11.84487,0,0,41.03495,1,1,999,999,,,,
IMU,83581595,-0.00564246,0.07121807,0.7098744,-3.07661,3.621186,-5.991014,0,0,41.02542,1,1,999,999,,,,
IMU,83621447,0.03464426,0.1304587,0.696521,2.225165,3.24535,-9.951708,0,0,41.01592,1,1,999,999,,,,
CTUN,83641834,0.417536,0.0009207726,0.463264,0.3059569,0.2428063,0.3201186,1.44,0.51,0.59,0,-11,-10,,,,,
ATT,83641911,-2.78,-3.72,-0.09,0.75,287.14,286.49,0.06,1,,,,,,,,,
PRX,83642032,2,8.02,0,10.01,0,9.05,0,12.74,0,0,0,8.02,,,,,
IMU,83661516,0.1371592,0.08978257,0.6693808,1.429598,-5.547352,-11.21681,0,0,41.0065,1,1,999,999,,,,
IMU,83701564,0.1470547,0.1597678,0.637583,-3.024143,3.363362,-8.023839,0,0,40.99804,1,1,999,999,,,,
CTUN,83741555,0.4483919,0.0006814003,0.4807799,0.3059569,0.2432548,0.3179984,1.3,0.51,0.6,0,-11,-13,,,,,
ATT,83741627,-2.16,-2.65,0.49,1.7,291.14,290.08,0.06,1,,,,,,,,,
PRX,83741747,2,7.89,0,22.89,0,9.67,0,12.08,0,0,0,7.89,,,,,
IMU,83741754,0.1938818,0.1450843,0.6161476,2.372799,3.683851,-9.547928,0,0,40.99065,1,1,999,999,,,,
IMU,83781658,0.279725,0.04647028,0.5928948,2.969516,-1.831693,-11.12997,0,0,40.98425,1,1,999,999,,,,
IMU,83821543,0.635591,-0.0883105,0.5819753,-0.5607308,-6.020143,-9.60631,0,0,40.97915,1,1,999,999,,,,
CTUN,83841651,0.5030679,0.0002129674,0.4722676,0.3059569,0.2422737,0.3129716,1.3,0.51,0.59,0,-13,-13,,,,,
ATT,83841723,0.45,0.21,0.52,1.65,295.14,293.45,0.06,1,,,,,,,,,
PRX,83841872,2,7.8,0,25.87,0,10.21,0,11.81,0,0,0,7.8,,,,,
IMU,83861606,0.6887702,-0.03429469,0.573769,-3.001333,-0.04607403,-8.127956,0,0,40.97484,1,1,999,999,,,,
IMU,83901649,0.5470433,-0.06991449,0.5816856,2.52915,0.7308756,-9.944855,0,0,40.97095,1,1,999,999,,,,
CTUN,83941645,0.4900643,0.001026779,0.4831076,0.3059569,0.241102,0.3082581,1.27,0.51,0.59,0,-11,-14,,,,,
ATT,83941721,1.96,3.45,0.57,1.35,299.14,296.78,0.06,1,,,,,,,,,
PRX,83941874,2,7.75,0,25.99,0,10.81,0,11.37,0,0,0,7.75,,,,,
IMU,83941881,0.3828307,-0.09223568,0.5813372,-0.7445933,-2.296966,-8.40703,0,0,40.96713,1,1,999,999,,,,
IMU,83981546,0.218536,-0.03829616,0.5706167,-1.174405,4.765807,-9.698254,0,0,40.96254,1,1,999,999,,,,
IMU,84021545,0.1686223,-0.004150291,0.5824744,2.552828,4.292991,-13.66147,0,0,40.95756,1,1,999,999,,,,
CTUN,84041586,0.4385764,0.00156951,0.4828275,0.3059569,0.2398994,0.3050601,1.42,0.51,0.59,0,-11,-10,,,,,
ATT,84041660,2.7,4.75,0.67,0.91,303.14,300.04,0.06,1,,,,,,,,,
PRX,84041780,2,7.7,0,25.99,0,11.37,0,11.08,0,0,0,7.7,,,,,
IMU,84061564,0.1872976,-0.07148066,0.5911205,-0.007288039,-3.199773,-11.49812,0,0,40.9524,1,1,999,999,,,,
IMU,84101549,0.1121155,-0.0187239,0.5963724,0.2665533,0.4857209,-11.0379,0,0,40.94571,1,1,999,999,,,,
CTUN,84141568,0.360397,0.001663864,0.4523721,0.3059569,0.2385423,0.30256,1.66,0.51,0.6,0,-11,-10,,,,,
ATT,84141642,2.73,5.46,1.37,0.55,307.14,303.48,0.06,1,,,,,,,,,
PRX,84141763,2,7.78,0,15.01,0,12.01,0,10.72,0,0,0,7.78,,,,,
IMU,84141771,0.0352771,0.05627207,0.6223433,2.035647,4.248434,-12.38851,0,0,40.9385,1,1,999,999,,,,
IMU,84181666,0.002019057,0.07612185,0.6320916,0.6103069,-3.895308,-11.54159,0,0,40.92997,1,1,999,999,,,,
IMU,84221967,-0.09842947,0.1093382,0.6444247,0.9579748,4.466887,-12.78323,0,0,40.9213,1,1,999,999,,,,
CTUN,84241583,0.4895805,0.002178192,0.469758,0.3059569,0.2368305,0.2996568,1.85,0.51,0.59,0,-11,-13,,,,,
ATT,84241660,2.76,5.35,1.68,0.66,311.14,307.19,0.06,1,,,,,,,,,
PRX,84241780,2,7.88,0,23.78,0,12.55,0,10.26,0,0,0,7.88,,,,,
IMU,84261518,0.03365812,-0.02487616,0.6708887,2.099716,-3.200772,-9.914064,0,0,40.91149,1,1,999,999,,,,
IMU,84301582,0.04911255,-0.1512043,0.6828021,-2.895674,0.8494063,-7.859358,0,0,40.9026,1,1,999,999,,,,
CTUN,84341574,0.5109314,0.002649307,0.4897832,0.3059569,0.234838,0.2927735,1.89,0.51,0.59,0,-11,-14,,,,,
ATT,84341644,3.07,5.8,1.29,-0.46,315.14,311.03,0.08,1,,,,,,,,,
PRX,84341765,2,8.37,0,25.91,0,12.31,0,9.94,0,0,0,8.37,,,,,
IMU,84341772,0.04421186,-0.1533559,0.7012677,-0.5300414,3.457928,-10.93578,0,0,40.89269,1,1,999,999,,,,
IMU,84381539,0.07981935,-0.1390736,0.7412629,1.830195,-5.148395,-10.03525,0,0,40.88367,1,1,999,999,,,,
IMU,84421422,-0.02315348,-0.03048733,0.7684487,-0.7106016,-1.244107,-11.99034,0,0,40.87505,1,1,999,999,,,,
CTUN,84441529,0.4209811,0.002263725,0.4770792,0.3059569,0.2323021,0.2900699,1.72,0.51,0.6,0,-11,-12,,,,,
ATT,84441597,3.18,5.79,1.17,-1.23,319.14,315.34,0.08,1,,,,,,,,,
PRX,84441716,2,8.71,0,15.35,0,23.15,0,9.43,0,0,0,8.71,,,,,
IMU,84461863,-0.0780412,0.005262569,0.8173155,1.257036,3.195566,-11.5177,0,0,40.86728,1,1,999,999,,,,
IMU,84501406,-0.1539815,0.1251956,0.8585838,1.470585,-6.083025,-12.35791,0,0,40.85999,1,1,999,999,,,,
CTUN,84542134,0.4776841,0.001716018,0.4823405,0.3059569,0.2296568,0.2866797,1.79,0.51,0.6,0,-11,-11,,,,,
ATT,84542402,2.64,4.76,1.91,-0.92,323.14,320.33,0.08,1,,,,,,,,,
PRX,84542529,2,9.53,0,12.57,0,10.36,0,8.86,0,0,270,8.86,,,,,
IMU,84542536,-0.2776912,0.2169112,0.8937691,-0.01465867,3.874908,-13.06378,0,0,40.85392,1,1,999,999,,,,
IMU,84581447,-0.1107074,0.1117277,0.9256536,1.286998,-3.673662,-9.820243,0,0,40.84911,1,1,999,999,,,,
IMU,84621508,-0.0373366,-0.08084951,0.9362811,-0.4693159,-6.932635,-7.374969,0,0,40.84527,1,1,999,999,,,,
CTUN,84641479,0.5103443,0.001532316,0.4723397,0.3059569,0.2289193,0.2878642,1.81,0.51,0.6,0,-9,-9,,,,,
ATT,84641548,2.65,4.26,0.92,-1.22,327.14,325.65,0.08,1,,,,,,,,,
PRX,84641666,2,10.43,0,11.42,0,9.32,0,8.11,0,0,270,8.11,,,,,
IMU,84661784,-0.1616262,-0.1833903,0.9378986,-1.526857,5.225829,-6.9277,0,0,40.84254,1,1,999,999,,,,
IMU,84701536,-0.156222,-0.1940651,0.9464937,-0.1974221,-0.7175694,-10.07216,0,0,40.84087,1,1,999,999,,,,
CTUN,84741471,0.4077962,0.00104925,0.439136,0.3064507,0.2288585,0.3011948,1.69,0.51,0.59,0,-11,-4,,,,,
ATT,84741539,2.42,3.27,-0.43,-2.47,331.14,330.98,0.09,1,,,,,,,,,
PRX,84741659,2,12.54,0,10.58,0,8.56,0,7.89,0,0,270,7.89,,,,,
IMU,84741666,-0.1534575,-0.0681329,0.9356006,-0.1168442,2.457246,-9.79285,0,0,40.83993,1,1,999,999,,,,
IMU,84781818,-0.1408391,-0.1592457,0.935308,3.873007,-0.9157779,-9.853729,0,0,40.8399,1,1,999,999,,,,
IMU,84821410,-0.2665104,-0.1509304,0.9227073,-3.332247,1.474831,-9.956117,0,0,40.84093,1,1,999,999,,,,
CTUN,84841454,0.512193,0.001225173,0.4412632,0.3064507,0.2292289,0.3149393,1.69,0.51,0.59,0,-12,-7,,,,,
ATT,84841524,1.68,1.88,-1.9,-3.47,335.14,336.25,0.09,1,,,,,,,,,
PRX,84841644,2,15.98,0,10.07,0,8.03,0,7.72,0,0,270,7.72,,,,,
IMU,84861408,-0.2340988,-0.1056424,0.9169096,2.229634,-2.844671,-8.882845,0,0,40.84251,1,1,999,999,,,,
IMU,84901464,-0.1935245,-0.04845797,0.8758932,0.8178362,2.388638,-9.598063,0,0,40.84487,1,1,999,999,,,,
CTUN,84941524,0.3748454,0.0009264052,0.4450969,0.3064507,0.2313221,0.3217732,1.64,0.51,0.59,0,-11,-7,,,,,
ATT,84941595,1.29,0.7,-2.65,-3.96,339.14,341.32,0.08,1,,,,,,,,,
PRX,84941716,2,15.43,0,9.61,0,7.66,0,7.66,0,0,180,7.66,,,,,
IMU,84941724,-0.09495564,-0.04751317,0.8634762,-0.8825557,-4.91988,-10.67308,0,0,40.84887,1,1,999,999,,,,
IMU,84981419,-0.1365897,0.02378614,0.8299399,1.103953,5.473955,-10.90617,0,0,40.85488,1,1,999,999,,,,
IMU,85021567,-0.1093748,-0.04329462,0.8228717,-0.4404184,-5.606222,-8.345422,0,0,40.86258,1,1,999,999,,,,
CTUN,85041663,0.4721648,0.001177341,0.4538401,0.3064507,0.2342336,0.3288344,1.56,0.51,0.59,0,-11,-7,,,,,
ATT,85041734,0.82,-0.17,-3.06,-4.03,343.14,346.07,0.08,1,,,,,,,,,
PRX,85041878,2,25.57,0,9.31,0,7.38,0,7.79,0,0,180,7.38,,,,,
IMU,85061434,-0.1472008,0.040489,0.8195271,-0.1528873,5.041563,-9.28659,0,0,40.87123,1,1,999,999,,,,
IMU,85101478,-0.06135921,0.01171271,0.8107493,-1.278939,-3.083248,-9.815047,0,0,40.88028,1,1,999,999,,,,
CTUN,85141602,0.4599695,0.001000434,0.432981,0.3064507,0.237656,0.3331057,1.7,0.51,0.59,0,-11,-8,,,,,
ATT,85141671,0.52,-0.89,-3.28,-3.66,347.14,350.67,0.08,1,,,,,,,,,
PRX,85141789,2,25.99,0,9,0,7.25,0,7.8,0,0,180,7.25,,,,,
IMU,85141796,-0.07913977,0.07271075,0.8096705,-0.5758822,6.661225,-5.705873,0,0,40.8903,1,1,999,999,,,,
IMU,85181463,0.0297609,0.07768334,0.7983081,-0.204455,-4.921309,-13.73404,0,0,40.90047,1,1,999,999,,,,
IMU,85221402,-0.002506651,0.1198706,0.7995591,0.1440541,0.9196473,-5.355218,0,0,40.90982,1,1,999,999,,,,
CTUN,85241528,0.4188095,0.000672102,0.4404368,0.3064507,0.2411789,0.337064,1.67,0.51,0.6,0,-12,-9,,,,,
ATT,85241599,0.39,-1.01,-3.38,-3.08,351.14,355.31,0.08,1,,,,,,,,,
PRX,85241719,2,24.21,0,8.78,0,7.77,0,7.89,0,0,180,7.77,,,,,
IMU,85261475,-0.006305661,0.06371193,0.7805281,-0.8838891,2.654362,-9.996605,0,0,40.91801,1,1,999,999,,,,
IMU,85301469,0.04362959,0.03508126,0.7860734,-0.9802263,-0.4696178,-6.859855,0,0,40.9264,1,1,999,999,,,,
CTUN,85341579,0.4253805,0.0005251467,0.4734854,0.3064507,0.2435109,0.3357181,1.57,0.51,0.6,0,-13,-10,,,,,
ATT,85341659,0.35,-0.87,-3.43,-2.7,355.14,359.71,0.08,1,,,,,,,,,
PRX,85341778,2,14.74,0,8.64,0,8.15,0,7.82,0,0,270,7.82,,,,,
IMU,85341785,0.07463865,0.08403412,0.7640366,0.5782531,0.4516203,-13.43863,0,0,40.93391,1,1,999,999,,,,
IMU,85381638,0.110411,0.01589904,0.767455,0.8508749,-4.519267,-8.242132,0,0,40.93988,1,1,999,999,,,,
IMU,85421659,0.04986231,0.009999881,0.7365535,-1.107237,4.01555,-10.98602,0,0,40.94511,1,1,999,999,,,,
CTUN,85441528,0.4835544,0.0004853606,0.4586242,0.3064507,0.2447482,0.3334326,1.59,0.51,0.6,0,-13,-12,,,,,
ATT,85441601,0.39,-0.56,-3.45,-2.5,359.14,3.98,0.08,1,,,,,,,,,
PRX,85441720,2,13.94,0,8.54,0,8.3,0,7.89,0,0,270,7.89,,,,,
IMU,85461557,0.08145113,-0.08982832,0.7154112,1.575441,-2.875817,-9.286716,0,0,40.94945,1,1,999,999,,,,
IMU,85501636,0.03307436,-0.01760588,0.6704417,-3.689091,2.606601,-5.620617,0,0,40.95323,1,1,999,999,,,,
CTUN,85541601,0.4559795,0.0005151927,0.4900112,0.3064507,0.2452749,0.3296312,1.54,0.51,0.59,0,-13,-13,,,,,
ATT,85541735,0.42,-0.32,-3.46,-2.7,3.14,7.87,0.07,1,,,,,,,,,
PRX,85541856,2,13.61,0,8.58,0,8.76,0,7.74,0,0,270,7.74,,,,,
IMU,85541864,0.07191103,-0.0217705,0.6497908,2.876183,-1.147685,-11.69041,0,0,40.95592,1,1,999,999,,,,
IMU,85581531,0.1140644,0.02379519,0.6207853,-0.6726128,-3.088679,-12.52171,0,0,40.95694,1,1,999,999,,,,
IMU,85621591,0.07504518,0.007651029,0.6157708,0.1444578,0.4114338,-7.688741,0,0,40.95529,1,1,999,999,,,,
CTUN,85641562,0.4527254,0.0005018115,0.4734885,0.3064507,0.2460024,0.3252856,1.5,0.51,0.58,0,-11,-13,,,,,
ATT,85641633,0.37,0.12,-3.47,-2.69,7.14,11.41,0.07,1,,,,,,,,,
PRX,85641754,2,15.44,0,8.69,0,8.94,0,7.93,0,0,270,7.93,,,,,
IMU,85661590,0.02538091,0.0009579228,0.5976154,-0.6010261,-1.291519,-12.54155,0,0,40.95179,1,1,999,999,,,,
IMU,85701523,-0.00912854,0.04244416,0.5885919,1.913981,4.218607,-8.633464,0,0,40.94626,1,1,999,999,,,,
CTUN,85741597,0.5004589,0.0005390644,0.4650275,0.3064507,0.2472415,0.3222904,1.63,0.51,0.58,0,-11,-13,,,,,
ATT,85741673,0.3,0.16,-3.48,-2.65,11.14,14.8,0.07,1,,,,,,,,,
PRX,85741794,2,25.57,0,8.84,0,9.31,0,7.93,0,0,270,7.93,,,,,
IMU,85741801,0.0630222,-0.04044401,0.5944473,-0.7808873,-6.082326,-7.0375,0,0,40.9384,1,1,999,999,,,,
IMU,85781515,-0.02967685,0.01007634,0.5899247,-2.121593,2.812332,-7.883994,0,0,40.92852,1,1,999,999,,,,
IMU,85821568,0.01535872,-0.002712923,0.5983307,3.149156,-0.7343203,-14.03241,0,0,40.91728,1,1,999,999,,,,
CTUN,85841627,0.4039357,0.0004163682,0.4993312,0.3064507,0.2484536,0.3171705,1.59,0.51,0.58,0,-9,-11,,,,,
ATT,85841701,0.25,0.03,-3.48,-2.6,15.14,18.21,0.07,1,,,,,,,,,
PRX,85841855,2,25.99,0,9.02,0,9.64,0,8.02,0,0,270,8.02,,,,,
IMU,85861696,0.06778215,0.01510905,0.6027622,-1.588248,-5.869674,-11.69739,0,0,40.90496,1,1,999,999,,,,
IMU,85901599,0.02149652,0.04910214,0.6018037,-0.4581642,5.211894,-4.903312,0,0,40.89337,1,1,999,999,,,,
CTUN,85941462,0.4891333,0.0004474521,0.4781319,0.3064507,0.2492162,0.3159285,1.5,0.51,0.58,0,-10,-13,,,,,
ATT,85941529,0.23,0.23,-3.49,-2.43,19.14,21.65,0.06,1,,,,,,,,,
PRX,85941649,2,25.99,0,9.41,0,9.95,0,8.27,0,0,270,8.27,,,,,
IMU,85941657,0.03028993,0.02661839,0.6059753,1.368876,2.302629,-6.281008,0,0,40.88182,1,1,999,999,,,,
IMU,85981630,0.02430204,0.01188709,0.6021695,0.6757999,-3.332356,-11.73349,0,0,40.87202,1,1,999,999,,,,
IMU,86021512,-0.02272046,0.04759858,0.6002076,-0.03209746,3.873887,-11.45249,0,0,40.86325,1,1,999,999,,,,
CTUN,86041708,0.5318436,0.0004408956,0.4872127,0.3064507,0.2497939,0.3162266,1.61,0.51,0.57,0,-9,-10,,,,,
ATT,86041783,0.27,0.21,-3.48,-2.32,23.14,25.06,0.06,1,,,,,,,,,
PRX,86041903,2,15.41,0,9.62,0,10.91,0,8.54,0,0,270,8.54,,,,,
IMU,86061641,0.03479387,0.03740614,0.6130289,-0.8915471,0.214092,-8.27593,0,0,40.85395,1,1,999,999,,,,
IMU,86101507,0.133791,0.06540042,0.6179129,-0.8749388,-3.284699,-9.647072,0,0,40.84344,1,1,999,999,,,,
CTUN,86141575,0.416008,0.0003098547,0.4805517,0.3064507,0.2515984,0.3193601,1.59,0.51,0.57,0,-8,-9,,,,,
ATT,86141646,0.38,0.78,-3.46,-2.06,27.14,28.62,0.06,1,,,,,,,,,
PRX,86141797,2,25.57,0,10.05,0,11.73,0,8.53,0,0,270,8.53,,,,,
IMU,86141805,0.08369751,0.07725181,0.6145054,0.06750333,1.513312,-10.82501,0,0,40.8301,1,1,999,999,,,,
